"id","nombre_obra","tipo_de_obra","descripcion_obra","ente_contratante","localidad","partido","habitantes_afectados","fecha_contratacion","ente_financia","monto_presupuestado","porcentaje_obra"
"13.5","RED PRIMARIA DE AGUA - BARRIO PAZ","Agua","Red primaria de agua desde el proyecto OA70042, para abastecimiento de la zona del Barrio Paz, al sur del FFCC Belgrano Sur en el partido de Morón.","AySA","Castelar","Morón",0,"2017-03-16","AYSA - Fuente 1.1.",13769800,100
"13.6","RED SECUNDARIA CLOACAL MORÓN SUR RESTO","Cloaca","Las obras a construir están destinadas a evacuar los líquidos cloacales de la zona Morón Sur  Resto , ubicada en el Partido de Morón. Consta de 31.684 m de cañerías y 3.487 conexiones domiciliarias Resto, ubicada en el Partido de Morón.","","Morón","Morón",13278,"2017-10-24","BID - Fuente 1.1.",107383798.61,100
"13.7","EXPANSIÓN RED SECUNDARIA BARRIO PAZ M1 (OA70124) - MORON","Agua","Red Secundaria de Agua","","Morón","Morón",1281,"2021-04-21","23133668,81",44425,0
"14.1","Estacion de bombeo cloacal barrio america unida","Cloaca"," 15m de cañeria de acometida de PVC DN 315mm CL 6, una boca de registro, pozo de bombeo de H°A° con 2 electrobombas","Municipalidad de Presidente Perón","America Unida","Presidente Perón",6300,"0000-00-00","ENOHSA",4138827.78,100
"14.2","Expansion red cloacal  barrio america unida - cuenca 3","Cloaca","4973 metros de cañeria, 48 bocas de registro, 584 conexiones domiciliarias ","Municipalidad de Presidente Perón","America Unida","Presidente Perón",2100,"0000-00-00","ENOHSA",11474645.71,100
"14.3","Cañeria de impulsion cloacal barrio america unida","Cloaca","El proyecto incluye 5354 mts de cañeria de 200, 4 bocas de registro, reparacion de calles de tierra, de pavimento y de veredas","Municipalidad de Presidente Perón","America Unida","Presidente Perón",6300,"0000-00-00","ENOHSA",13557212.07,100
"14.4","Estacion de bombeo cloacal barrio america unida","Cloaca","-","Municipalidad de Presidente Perón","America Unida","Presidente Perón",6300,"0000-00-00","ENOHSA ",4129981.59,39
"14.5","Adq de Mat De Linea Expansion de AP - Bº America Unida Mod 2","Agua","2200 metros de cañeria","ABSA","Presidente Perón","Presidente Perón",8600,"2009-03-18","ENOHSA",67452.28,100
"14.6"," Estacion de Bombeo Cloacal Barrio America Unida","Cloaca"," 15m de cañeria de acometida de PVC DN 315mm CL 6, una boca de registro, pozo de bombeo de H°A° con 2 electrobombas","Municipalidad de Presidente Perón","Presidente Perón","Presidente Perón",6300,"2015-07-06","ENOHSA",4138827.78,19
"14.7"," EXPASION DE RED CLOACAL BARRIO AMERICA UNIDA CUENCA 2","Cloaca","4171 mts, 521 conexiones, 38 bocas registros","Municipalidad de Presidente Perón","Presidente Perón","Presidente Perón",2200,"2015-07-06","ENOHSA",9638407.5,100
"14.8"," EXPANSION DE RED CLOACAL BARRIO AMERICA UNIDA CUENCA 1","Cloaca","5844 mts de cañeria de 160 y 200 mm, 54 bocas de registro, 695 conexiones domiciliarias","Municipalidad de Presidente Perón","Presidente Perón","Presidente Perón",2000,"2015-07-06","ENOHSA",13396883.51,100
"14.9"," EXTENSION DE RED CLOACAL BARRIO AMERICA UNIDA CUENCA 3","Cloaca","4973 metros de cañeria, 48 bocas de registro, 584 conexiones domiciliarias ","Municipalidad de Presidente Perón","Presidente Perón","Presidente Perón",2100,"2015-07-06","ENOHSA",11474645.71,100
"14.10"," CAÑERIA DE IMPULSION CLOACAL BARRIO AMERICA UNIDA","Cloaca","El proyecto incluye 5354 mts de cañeria de 200, 4 bocas de registro, reparacion de calles de tierra, de pavimento y de veredas","Municipalidad de Presidente Perón","Presidente Perón","Presidente Perón",2100,"2015-07-03","ENOHSA",13557212.07,60
"14.11","CAÑERIA DE IMPULSION Y ESTACION DE BOMBEO B° PARQUE AMERICANO","Agua","Pozo de bombeo, camaras de valvulas y piezas especiales, cañeria de llegada db 315 PVC clase 6","Municipalidad de Presidente Perón","Presidente Perón","Presidente Perón",8600,"2015-06-18","ENOHSA",8136773.99,100
"14.12","Expansion red cloacal  barrio america unida - cuenca 2","Cloaca","-","Municipalidad de Presidente Perón","America Unida","Presidente Perón",2000,"0000-00-00","ENOHSA",9615348.29,100
"14.13","Planta de Tratamiento de Efluentes Cloacales - Presidente Perón","Cloaca","El proyecto prevé la construcción de una Planta Depuradora de Líquidos Cloacales mediante el proceso de lodos activados.La implantación de la misma se desarrollará vecina a la planta depuradora de líquidos cloacales de lecho percolador(existente).El proyecto global (1° y 2° abarca un total de dos módulos, con un horizonte a 20 años, y una capacidad de diseño para cubrir la demanda correspondiente a 48.000 hab. Este Proyecto consiste solo el primer módulo del proyecto y las estructuras comunes a ambos módulos, cubriendo la demanda de 20.000hab. servidos.","Municipalidad de Presidente Perón","Presidente Perón","Presidente Perón",0,"2013-09-01","Externos",46895589,100
"14.14","Proyecto Refuerzo De Red De Distribucion De Agua - Bº Americano","Agua","4565 metros de cañeria","Municipalidad de Presidente Perón","Presidente Perón","Presidente Perón",0,"2012-02-01","ENOHSA",2507186.55,100
"14.15","Obras Cloacales Los Pinos Lote 7 A- Guernica","Cloaca","2992,14 mts de cañeria de pvc DN 160 mm, 18 bocas de registro, 331 conexiones domiciliarias","Municipalidad de Presidente Perón","Presidente Perón","Presidente Perón",1490,"2013-09-16","ENOHSA",3291418.1,100
"14.16","Red primaria cloacal - colector San Pablo","Cloaca","723 ml de cañería colectora de diámetro DN 400mm","","Guernica","Presidente Perón",0,"0000-00-00","AySA",0,100
"14.17","Red primaria cloacal - colector Rucci Etapa 1","Cloaca","1387 ml de cañería colectora de diámetro DN500 y DN600 mm. de PRFV para ampliación de Red de Desagües Cloacales.","","Guernica","Presidente Perón",0,"0000-00-00","AySA",81156709.86,100
"14.18","Red primaria cloacal - colector Rucci Etapa 2","Cloaca","951 ml de cañería colectora diámetro DN 800. Conexión con Revamping Rucci","","Guernica","Presidente Perón",0,"0000-00-00","AySA",195209359.77,90
"14.19","Revamping Rucci","Cloaca","Ampliación y renovación de EBC Rucci (obra fundamental y complementaria a los colectores San Pablo - Rucci. Puntos 14.9; 15.0; 15.1)","","Guernica","Presidente Perón",49000,"0000-00-00","AySA",117758001.63,8
"14.20","Construcción de cámaras y gabinetes","Agua","Construcción de cámaras y gabinete para pozo de explotación en barrios Santa magdalena y Parque americano (GU026-GU027-GU028-GU029-GU030)","","Guernica","Presidente Perón",0,"0000-00-00","AySA",0,0
"14.21","Construcción de cámaras y gabinetes","Agua","Construcción de cámaras y gabinetes para pozos de explotación en barrios Santa elena, 25 de Mayo, San Martín y Guernica oeste (GU020-GU021-GU022-GU025)","","Guernica","Presidente Perón",0,"0000-00-00","AySA",0,100
"14.22","Construcción de cámaras y gabinetes","Agua","Construcción de cámaras y gabinetes para pozos de explotación en  barrios panamerica y san pablo (GU023 - GU031)","","Guernica","Presidente Perón",0,"0000-00-00","AySA",152131545.09,0
"14.23","Interconexión de pozos","Agua","Interconexión de pozos en barrio 25 de Mayo (conexión GU025) y en barrio San pablo (GU023 a cañería de interconexión en 128 y 103)","","Guernica","Presidente Perón",0,"0000-00-00","AySA",2475037.96,100
"15.1","TRABAJOS COMPLEMENTARIOS PARA INTERVENCION EN ESTACIONES DE BOMBEO Y VALVULAS REGULADORAS","Cloaca","Esta obra tiene por objetivo posibilitar la ejecución de los trabajos civiles y electromecánicos necesarios para la finalización de obras que han sido suspendidas en distintos estados de terminación.
Las principales obras en donde se realizarán los trabajos son:
 EBC Reconquista 1
 EBC Avellaneda Oeste
 Cámara Reguladora 9 de Abril ","","VARIOS","Avellaneda / Lomas de Zamora / Tigre",0,"2016-09-14","AYSA - Fuente 1.1.",42780536.21,8
"15.2","PLAN AYSA C+T D.R. SUR- EZEIZA - CENTRO RESTO 4 M2","Cloaca","Red Secundaria de Cloaca","AySA","EZEIZA-ESTEBAN ECHEVERRIA- ALTE BROWN","Ezeiza-Esteban Echeverría- Almirante Brown",2632,"2014-11-12","AYSA - Fuente 1.1.",1602382.83,100
"15.3","TRABAJOS COMPLEMENTARIOS PARA OBRAS DE REDES DE LA DIRECCIÓN DE PROGRAMACIÓN Y EJECUCIÓN DE OBRAS","Agua","Esta obra tiene por objetivo la ejecución de los trabajos para la intervención en instalaciones de redes de agua potable y desagües cloacales correspondientes a tuberías, cámaras y afines, incluyendo mejoras, provisión de materiales, montajes y desmontajes de válvulas, como así también toda la mano de obra, equipos, herramientas y supervisión necesaria.
Los mismos comprenden obras ejecutadas por contrato, tanto en la vía publica como en predios particulares y/o de AySA - Plantas Potabilizadoras, de Tratamiento Cloacal, Estaciones Elevadoras de Agua Potable, Estaciones de Bombeo Cloacal y Pozos de Captación Subterránea de Agua.","","VARIOS","Varios",0,"2016-07-19","AYSA - Fuente 1.1.",14886436.01,59
"15.4","TRABAJOS COMPLEMENTARIOS PARA LA INTERVENCION EN OBRAS DE INSTALACIONES ELECTROMECANICAS EJECUTADAS POR CONTRATO","Cloaca","Esta obra tiene por objetivo la ejecución de los trabajos de obras electromecánicas para instalaciones de diferentes diámetros en redes de agua potable y desagües cloacales tanto en vía publica como en predios, particulares y/o de AySA - Plantas Potabilizadoras, de Tratamiento Cloacal, Estaciones Elevadoras de Agua Potable, Estaciones de Bombeo Cloacal y Pozos de Captación Subterránea de Agua.
Dichos trabajos pueden comprender la intervención completa, incluyendo automatismos, válvulas de diversos tipos y diámetros, actuadores o cualquier dispositivo relacionado con la operatoria electromecánica en forma integral, el montaje y desmontaje de equipamiento, incluyendo sistemas de filtrado y decantación convensional y/o pulsator.
","","VARIOS","Varios",0,"2015-09-16","AYSA - Fuente 1.1.",12099998.79,28
"15.5","RED PRIMARIA DE AGUA - REFUERZO CAPITAL FIORITO TRAMO 1","Agua","Esta obra tiene por objetivo la ejecución de las obras de primera etapa de una cañería de refuerzo de diámetro DN 500 de Fundición Dúctil K7, en los distritos de Flores y Lomas de Zamora, cuya función primaria es transportar caudal proveniente de la EE Floresta a la zona de Villa Fiorito para mejorar los índices de servicio en el sistema de distribución de agua potable de dicha zona.
La cañería de refuerzo comenzará en un empalme sobre una válvula esclusa DN 400 existente ubicada en la rotonda de las intersecciones de las calles Fernández de La Cruz y Av Escalada en la localidad C.A.B.A. El refuerzo tendrá un recorrido de 2.800 metros de cañería DN 500mm de FD K7, instalado mediante zanja a cielo abierto, finalizando en la Calle de La Rivera Sur y Conesa del distrito de Lomas de Zamora mediante un tapón, que permitirá el posterior empalme con la segunda etapa de la obra.
El proyecto contempla la instalación de 6 Válvulas de aire de DN 100 mm, 4 Cámaras de desagüe de DN 150 mm y 1 Válvula mariposa de DN 500 mm.","AySA","VARIOS","Varios",0,"2015-08-13","AYSA - Fuente 1.1.",58687862.13,100
"15.6","REDES PRIMARIAS CLOACALES VILLA OLIMPICA","Cloaca","El objetivo de las obras es la ejecución de los colectores Escalada y Villa Olímpica  Lanús, y la impulsión cloacal Villa Olímpica. Estas obras sirven para la evacuación de los efluentes cloacales provenientes de la Villa Olímpica a construir para los Juegos Panamericanos, así como también los efluentes provenientes de distintos predios de la comuna 8 de CABA.
Los efluentes cloacales colectados por el Colector Escalada descargarán en la Estación de Bombeo Cloacal Villa Olímpica y los efluentes cloacales colectados por el Colector Villa Olímpica  Lanús descargarán en la Estación Elevadora de entrada de la Planta de tratamiento de efluentes cloacales Lanús.
Las obras del Colector Cloacal Escalada contemplan la instalación de 980 metros de cañería de PVC de DN630 mm, con sus respectivos accesorios; la construcción de 7 bocas de registro y la ejecución de 3 cruces pluviales.
Las obras de la Impulsión Cloacal Villa Olímpica contemplan la instalación de 791,2 metros de cañería de PVC de DN400 mm, con sus respectivos accesorios; la construcción de 4 cámaras de acceso, 2 cámaras de desagüe, 1 cámara para válvula de aire y 1 cámara de descarga y la ejecución de 3 cruces pluviales y un cruce del Riachuelo.
Las obras del Colector Cloacal Lanús  Villa Olímpica contemplan la instalación de 903 metros de cañería de PVC de DN630 mm, con sus respectivos accesorios y la construcción de 5 bocas de registro.","AySA","VARIOS","Varios",23500,"2016-11-15","AYSA - Fuente 1.1.",46380048.3,73
"15.7","Plan de Contingencia Plantas Depuradoras Cloacales Acondicionamiento Supletorio","Cloaca","Provisiones e intalaciones electromecanicas de electrobombas, aireadores y sopladores. Tareas de arenado, pintura y limpiezas, equipo e instrumentral de laboratorio","ABSA","Gral. Las Heras-Cañuelas-S.Vicente-Guernica-Marcos Paz","Gral. Las Heras-Cañuelas-S.Vicente-Guernica-Marcos Paz",0,"2012-02-23","ENOHSA",2274144.17,66
"15.8","REJAS PLANTA BERAZATEGUI","Cloaca","Los objetivos del proyecto consisten en la realización de las obras de un Sistema de Rejas de Limpieza Automática completo, con su correspondiente Sistema de Transporte y Compactación de residuos, obras civiles y los servicios necesarios para su funcionam","AySA","BERAZATEGUI","Berazategui",0,"2015-02-02","AYSA - Fuente 1.1.",56607661.05,78.62
"15.9","SISTEMA DE INYECCIÓN DE AIRE - EDIFICIO TORNILLOS DE ELEVACIÓN - PLANTA BERAZATEGUI","Cloaca","Se realizará la instalación de un sistema de inyección de aire en el edificio de tornillos de elevación en la Planta Berazategui.","AySA","BERAZATEGUI","Berazategui",0,"2015-07-16","AYSA - Fuente 1.1.",9080328.49,0
"15.10","REPARACIÓN DEL HORMIGÓN: ETAPA 1 - PLANTA BERAZATEGUI.","Cloaca","Provisión y transporte de los materiales, equipos y la mano de obra necesaria para la construcción y la puesta en marcha de una planta de pretratamiento de líquidos cloacales con capacidad hidráulica de 33, 5 m³/s para efectuar el desarenado y la extracción de materiales flotantes. La Planta será construída en un terreno ubicado a orillas del Río de La Plata en la localidad de Berazategui, Pcia de Bs As.","AySA","BERAZATEGUI","Berazategui",4e+06,"2017-04-03","AYSA - Fuente 1.1.",17741933.55,100
"15.11","ESTACION DE BOMBEO PLANTA BERAZATEGUI - OBRA CIVIL","Cloaca","Realización de las obras pertenecientes a la Estación de Bombeo de salida en la Planta Depuradora de AySA Berazategui, ubicada entre el Río de la Plata y la Autopista Buenos Aires - La Plata y Avenida 14 de la localidad de Berazategui.","AySA","BERAZATEGUI","Berazategui",0,"0000-00-00","AYSA - Fuente 1.1.",407949769.78,8
"15.12","ESTACION DE BOMBEO PLANTA BERAZATEGUI - OBRA ELECTROMECANICA","Cloaca","Realización de las obras pertenecientes a la Estación de Bombeo de salida en la Planta Depuradora de AySA Berazategui, ubicada entre el Río de la Plata y la Autopista Buenos Aires - La Plata y Avenida 14 de la localidad de Berazategui.","AySA","BERAZATEGUI","Berazategui",0,"0000-00-00","AYSA - Fuente 1.1.",612168731.68,8
"15.13","RED SECUNDARIA CLOACAL - CLOACAS FALTANTES REGIÓN SUDESTE (1762602)","Cloaca","El objetivo de las obras es completar el servicio de red cloacal dentro del radio servido, en distinas cuadras de los partidos de Avellaneda, Lanus y Quilmes, perteneciente a la Dirección Regional Sudoeste.","","VARIOS","AVELLANEDA-LANÚS-QUILMES",2352,"2017-11-08","AYSA - Fuente 1.1.",15906854.81,0
